2006.6847379859937, 0.02109108047602204
2006.8797391934315, 0.0518734535171439
2007.0403284230863, 0.08093373575876228
2007.1665056749578, 0.1083149794708651
2007.2812122675682, 0.13672947766266974
2007.3959188601787, 0.16591891671425074
2007.510625452789, 0.19691655110531037
2007.6253320453998, 0.2266226173967425
2007.7400386380102, 0.2560703700682493
2007.859333494325, 0.2839682410202029
2008.0268051195364, 0.3169678059656851
2008.2447476454963, 0.34335689054671026
2008.4971021492393, 0.3642568107043187
2008.7494566529824, 0.3866831295251232
2008.9559285196813, 0.4158188930193173
2009.0935764308138, 0.44748076243304236
2009.1968123641632, 0.47744514234440005
2009.2885776382516, 0.5068283166109253
2009.38034291234, 0.5371801669521712
2009.4721081864284, 0.570115153492672
2009.5638734605168, 0.6014356799086386
2009.6556387346052, 0.6324333142996982
2009.7474040086936, 0.6627851646409442
2009.850639942043, 0.6928787013622645
2009.9424052161314, 0.7163852407754847
2011.4565322385897, 0.7938793267531338
2011.6171214682445, 0.7938793267531338
