2001.2017628592127, 0.28511891078168927
2001.454117362956, 0.3010873891043563
2001.7064718666988, 0.31729069799059195
2001.958826370442, 0.3330243457496903
2002.211180874185, 0.34817091709986725
2002.463535377928, 0.3624955814775539
2002.715889881671, 0.3767028305734562
2002.9682443854142, 0.3897359268515155
2003.2205988891571, 0.4004207174938883
2003.4729533929003, 0.40899203306414333
2003.7253078966432, 0.4168588569436926
2003.9776624003864, 0.425195341950379
2004.2300169041293, 0.43541047146561473
2004.4823714078725, 0.44668233851690897
2004.7347259116157, 0.4574845444410661
2004.9870804153586, 0.46511653775704687
2005.2394349191018, 0.4684041656470077
2005.4917894228447, 0.4696957337466352
2005.7441439265879, 0.4665255211384586
2005.9964984303308, 0.45678005275036027
2006.248852934074, 0.4344711492113401
2006.4782661192949, 0.40511732876526096
2006.6847379859937, 0.3771333532733322
2006.9141511712146, 0.3498147310448476
2007.1665056749578, 0.3302063789868668
2007.418860178701, 0.32116540228947443
2007.6712146824439, 0.31376823953706245
2007.923569186187, 0.30085255854078763
2008.152982371408, 0.2766780566356388
2008.3479835788457, 0.2469002365608941
2008.5200434677615, 0.21857799323334848
2008.692103356677, 0.1903941322021916
2008.910045882637, 0.16335926357135278
2009.16240038638, 0.1529093034925486
2009.4147548901233, 0.16148061906280364
2009.6671093938662, 0.17345697780480396
2009.885051919826, 0.1769941131685565
2011.5024148756338, 0.49940180003806733
2011.6630041052886, 0.49940180003806733
